junctionId,junctionName,id,type,name,countryCode,driveOnLeft,trafficLights,roadName,direction,frc,length,oneWayRoad,excluded,drivable,segmentGeometryWKT,openlr,dataNotAvailable,rawJunctionGeometryWKT,rawJunctionRadius
69ff16febd4231a58af7a1f1,"Via Giuseppe Fanelli - Viale Luigi Einaudi",257100653,APPROACH,"Viale Luigi Einaudi West Bound",ITA,false,true,"Viale Luigi Einaudi",WEST,4,200.1999969482422,true,false,true,"MULTILINESTRING ((16.88183 41.10194, 16.8816 41.10187, 16.8814 41.10181, 16.88109 41.10172, 16.88065 41.10159, 16.88044 41.10152), (16.88044 41.10152, 16.88011 41.10143), (16.88011 41.10143, 16.88002 41.10144, 16.8796 41.10133))",CwwBPx06YiOWA/8h/8MiBg==,false,"POLYGON ((16.87933497609157 41.101388330736086, 16.879417313514296 41.10111617755592, 16.879978705032357 41.10123180754209, 16.8798327432375 41.10148703886455, 16.87933497609157 41.101388330736086))",
69ff16febd4231a58af7a1f1,"Via Giuseppe Fanelli - Viale Luigi Einaudi",625156923,APPROACH,"Via Giuseppe Fanelli North Bound",ITA,false,true,"Via Giuseppe Fanelli",NORTH,4,231.6199951171875,false,false,true,"MULTILINESTRING ((16.88055 41.09928, 16.88036 41.09957), (16.88036 41.09957, 16.8803 41.09967, 16.88024 41.09976, 16.8802 41.09984, 16.88015 41.09996, 16.8801 41.10007, 16.87997 41.10035, 16.87991 41.10051), (16.87991 41.10051, 16.87986 41.10064), (16.87986 41.10064, 16.87969 41.10111), (16.87969 41.10111, 16.87964 41.10124))","CwwBAx055iOdA/+lAMQjDg==",false,"POLYGON ((16.87933497609157 41.101388330736086, 16.879417313514296 41.10111617755592, 16.879978705032357 41.10123180754209, 16.8798327432375 41.10148703886455, 16.87933497609157 41.101388330736086))",
69ff16febd4231a58af7a1f1,"Via Giuseppe Fanelli - Viale Luigi Einaudi",-1881102440,APPROACH,"Viale Luigi Einaudi East Bound",ITA,false,true,"Viale Luigi Einaudi",EAST,4,213.4600067138672,true,false,true,"MULTILINESTRING ((16.87716 41.10087, 16.87735 41.1009, 16.87767 41.10095), (16.87767 41.10095, 16.8782 41.10104), (16.8782 41.10104, 16.87861 41.10111, 16.87914 41.1012), (16.87914 41.1012, 16.87923 41.10117, 16.87938 41.10119, 16.87952 41.10122, 16.87964 41.10124))",CwwAWx06LiOGAwEOACkiVhQ=,false,"POLYGON ((16.87933497609157 41.101388330736086, 16.879417313514296 41.10111617755592, 16.879978705032357 41.10123180754209, 16.8798327432375 41.10148703886455, 16.87933497609157 41.101388330736086))",
69ff16febd4231a58af7a1f1,"Via Giuseppe Fanelli - Viale Luigi Einaudi",1676040914,APPROACH,"Via Giuseppe Fanelli South Bound",ITA,false,true,"Via Giuseppe Fanelli",SOUTH,4,216.17999267578125,false,false,true,"MULTILINESTRING ((16.87915 41.10324, 16.87922 41.10305, 16.87926 41.10294), (16.87926 41.10294, 16.87929 41.10285, 16.87931 41.1028, 16.87935 41.10271), (16.87935 41.10271, 16.87939 41.10254, 16.87941 41.10239), (16.87941 41.10239, 16.87943 41.10226), (16.87943 41.10226, 16.87947 41.10202), (16.87947 41.10202, 16.87949 41.10186), (16.87949 41.10186, 16.87952 41.1017, 16.87954 41.10158, 16.87956 41.1015, 16.87957 41.10143, 16.8796 41.10133))",CwwAvR06sCOPBAA4/xwjXyk=,false,"POLYGON ((16.87933497609157 41.101388330736086, 16.879417313514296 41.10111617755592, 16.879978705032357 41.10123180754209, 16.8798327432375 41.10148703886455, 16.87933497609157 41.101388330736086))",
69ff16febd4231a58af7a1f1,"Via Giuseppe Fanelli - Viale Luigi Einaudi",-1432146481,EXIT,"Viale Luigi Einaudi East Bound",ITA,false,true,"Viale Luigi Einaudi",EAST,4,,true,,true,"MULTILINESTRING ((16.87964 41.10124, 16.8798 41.10128, 16.88005 41.10136, 16.88011 41.10143))",CwwA2R06QSKGAAAvABMiFA==,,"POLYGON ((16.87933497609157 41.101388330736086, 16.879417313514296 41.10111617755592, 16.879978705032357 41.10123180754209, 16.8798327432375 41.10148703886455, 16.87933497609157 41.101388330736086))",
69ff16febd4231a58af7a1f1,"Via Giuseppe Fanelli - Viale Luigi Einaudi",-1635665529,EXIT,"Via Giuseppe Fanelli South Bound",ITA,false,true,"Via Giuseppe Fanelli",SOUTH,4,,false,,true,"MULTILINESTRING ((16.87964 41.10124, 16.87969 41.10111))",CwwA2R06QSOOAAAF//MjHg==,,"POLYGON ((16.87933497609157 41.101388330736086, 16.879417313514296 41.10111617755592, 16.879978705032357 41.10123180754209, 16.8798327432375 41.10148703886455, 16.87933497609157 41.101388330736086))",
69ff16febd4231a58af7a1f1,"Via Giuseppe Fanelli - Viale Luigi Einaudi",537023766,EXIT,"Viale Luigi Einaudi West Bound",ITA,false,true,"Viale Luigi Einaudi",WEST,4,,true,,true,"MULTILINESTRING ((16.8796 41.10133, 16.87953 41.10131, 16.87943 41.10129, 16.87931 41.10127, 16.87921 41.10125, 16.87914 41.1012))",CwwA1x06RSKWAP/S//MiBQ==,,"POLYGON ((16.87933497609157 41.101388330736086, 16.879417313514296 41.10111617755592, 16.879978705032357 41.10123180754209, 16.8798327432375 41.10148703886455, 16.87933497609157 41.101388330736086))",
69ff16febd4231a58af7a1f1,"Via Giuseppe Fanelli - Viale Luigi Einaudi",-359437628,EXIT,"Via Giuseppe Fanelli North Bound",ITA,false,true,"Via Giuseppe Fanelli",NORTH,4,,false,,true,"MULTILINESTRING ((16.8796 41.10133, 16.87957 41.10143, 16.87956 41.1015, 16.87954 41.10158, 16.87952 41.1017, 16.87949 41.10186))",CwwA1x06RSOfAf/zAEUjLzs=,,"POLYGON ((16.87933497609157 41.101388330736086, 16.879417313514296 41.10111617755592, 16.879978705032357 41.10123180754209, 16.8798327432375 41.10148703886455, 16.87933497609157 41.101388330736086))",
